entity_id,pass,reason,model,input_tokens,output_tokens
customize_property_style_free_alice_in_wonderland_chasing_rabbit_s1,1,"Image 3 shifted from cartoon illustration to a more photorealistic rendering, losing Image 1's stylized line-art influence.",claude-opus-4-7,7835,62
customize_property_style_free_cartoon_boy_water_balloon_s3,1,"Image 3 shifted to photorealistic rendering, losing the cartoon style preserved in Image 2.",claude-opus-4-7,3293,53
customize_property_style_free_alice_in_wonderland_chasing_rabbit_s2,1,"Image 3 shifted from cartoon illustration to photorealistic rendering, losing Image 1's line-art style.",claude-opus-4-7,7835,56
customize_property_style_free_alice_in_wonderland_chasing_rabbit_s4,0,"Image 3 remains illustrated/cartoon-like, not more photographic; it's actually softer and more stylized than Image 2.",claude-opus-4-7,7835,60
customize_property_style_free_cartoon_boy_water_balloon_s4,1,"Image 3 appears photographic/realistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,3293,50
customize_property_style_free_alice_in_wonderland_garden_path_s0,1,"Image 3 is a photorealistic color photograph, while Image 2 retained the black-and-white line-drawing style of Image 1.",claude-opus-4-7,7835,61
customize_property_style_free_dog_chasing_ball_s0,1,Image 3 is photorealistic while Image 2 retains the cartoon style of the reference.,claude-opus-4-7,4446,48
customize_property_style_free_dog_chasing_ball_s1,1,Image 3 is photorealistic while Image 2 retains the cartoon style of the reference.,claude-opus-4-7,4446,48
customize_property_style_free_alice_in_wonderland_garden_path_s1,1,Image 3 is photographic/realistic while Image 2 retained the line-drawn cartoon style of the reference.,claude-opus-4-7,7835,55
customize_property_style_free_alice_in_wonderland_chasing_rabbit_s3,1,"Image 3 shifted from cartoon line-art style to photorealistic depiction, losing Image 1's illustrated style preserved in Image 2.",claude-opus-4-7,7835,66
customize_property_style_free_dog_chasing_ball_s2,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4446,47
customize_property_style_free_dog_chasing_ball_s3,1,Image 3 lost the cartoon style and became photorealistic compared to Image 2.,claude-opus-4-7,4446,46
customize_property_style_free_alice_in_wonderland_garden_path_s3,1,Image 3 is photographic/realistic while Image 2 retained the ink-drawing cartoon style of the reference.,claude-opus-4-7,7835,56
customize_property_style_free_alice_in_wonderland_garden_path_s2,1,"Image 3 appears photographic/realistic, losing the cartoon line-art style retained in Image 2.",claude-opus-4-7,7835,52
customize_property_style_free_alice_in_wonderland_garden_path_s4,1,"Image 3 lost the line-drawing/cartoon style and became photorealistic, while Image 2 retained the illustrated style.",claude-opus-4-7,7835,60
customize_property_style_free_dog_digging_sand_s0,1,Image 3 is photorealistic while Image 2 retains the cartoon style of the reference.,claude-opus-4-7,4446,48
customize_property_style_free_dog_digging_sand_s1,1,Image 3 is photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,4446,48
customize_property_style_free_alice_in_wonderland_pond_reflection_s1,1,"Image 3 is photorealistic with natural lighting and color, losing the black-and-white ink style of the reference.",claude-opus-4-7,7835,54
customize_property_style_free_alice_in_wonderland_pond_reflection_s2,1,"Image 3 is photorealistic with natural lighting and textures, while Image 2 retains the line-drawing cartoon style.",claude-opus-4-7,7835,59
customize_property_style_free_alice_in_wonderland_pond_reflection_s0,1,"Image 3 is photographic and realistic, while Image 2 retains the line-drawing cartoon style from Image 1.",claude-opus-4-7,7835,57
customize_property_style_free_dog_digging_sand_s2,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4446,47
customize_property_style_free_dog_chasing_ball_s4,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4446,47
customize_property_style_free_alice_in_wonderland_pond_reflection_s3,1,"Image 3 is a photographic color image, while Image 2 retained the black-and-white ink illustration style of the reference.",claude-opus-4-7,7835,56
customize_property_style_free_alice_in_wonderland_pond_reflection_s4,1,"Image 3 is photorealistic, losing the Tenniel ink-illustration style preserved in Image 2.",claude-opus-4-7,7835,54
customize_property_style_free_dog_digging_sand_s4,1,"Image 3 is photorealistic, losing the cartoon style of the reference present in Image 2.",claude-opus-4-7,4446,49
customize_property_style_free_dog_frisbee_s0,1,"Image 3 is photorealistic, losing the cartoon style retained in Image 2.",claude-opus-4-7,4446,46
customize_property_style_free_alice_in_wonderland_reading_book_s0,1,"Image 3 is a photorealistic photograph, losing the pen-and-ink cartoon style preserved in Image 2.",claude-opus-4-7,7835,58
customize_property_style_free_dog_digging_sand_s3,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4446,47
customize_property_style_free_alice_in_wonderland_reading_book_s1,1,Image 3 is a photorealistic photograph while Image 2 retains the Tenniel-style line engraving aesthetic.,claude-opus-4-7,7835,59
customize_property_style_free_dog_frisbee_s3,1,Image 3 is photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,4446,48
customize_property_style_free_alice_in_wonderland_reading_book_s2,1,"Image 3 is photographic/realistic, losing the ink-illustration style preserved in Image 2.",claude-opus-4-7,7835,51
customize_property_style_free_dog_frisbee_s1,1,Image 3 is photorealistic while Image 2 retains the cartoon style of the reference.,claude-opus-4-7,4446,48
customize_property_style_free_dog_frisbee_s2,1,Image 3 is photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,4446,48
customize_property_style_free_alice_in_wonderland_reading_book_s3,1,"Image 3 is a photorealistic color photograph, while Image 2 retained the black-and-white line-art style of the reference.",claude-opus-4-7,7835,58
customize_property_style_free_dog_sleeping_porch_s0,1,"Image 3 lost the cartoon outlines and shading, appearing as a photorealistic dog versus Image 2's cartoon style.",claude-opus-4-7,4446,62
customize_property_style_free_alice_in_wonderland_tea_party_s1,1,Image 3 is a photorealistic photograph while Image 2 retained the line-art style of Image 1.,claude-opus-4-7,7835,52
customize_property_style_free_alice_in_wonderland_reading_book_s4,1,Image 3 is clearly photographic/realistic while Image 2 retained the line-engraving style of Image 1.,claude-opus-4-7,7835,55
customize_property_style_free_alice_in_wonderland_tea_party_s0,1,Image 3 is photorealistic while Image 2 retained the line-drawing cartoon style of the reference.,claude-opus-4-7,7835,53
customize_property_style_free_dog_sleeping_porch_s1,1,Image 3 is clearly photorealistic compared to the cartoon style of Image 2.,claude-opus-4-7,4446,47
customize_property_style_free_dog_frisbee_s4,1,Image 3 is photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,4446,48
customize_property_style_free_dog_sleeping_porch_s2,1,"Image 3 lost cartoon outlines and shading, appearing photorealistic compared to Image 2's cartoon style.",claude-opus-4-7,4446,58
customize_property_style_free_alice_in_wonderland_tea_party_s2,1,Image 3 is photorealistic while Image 2 retains the line-drawn cartoon style of the reference.,claude-opus-4-7,7835,53
customize_property_style_free_alice_in_wonderland_tea_party_s3,1,Image 3 is photorealistic while Image 2 retained the cartoon/ink style of the reference.,claude-opus-4-7,7835,51
customize_property_style_free_dog_sleeping_porch_s3,1,"Image 3 lost the cartoon outlines and shading of the reference, becoming a photorealistic dog.",claude-opus-4-7,4446,53
customize_property_style_free_alice_in_wonderland_tea_party_s4,1,Image 3 is photorealistic while Image 2 retained the cartoon line-art style of the reference.,claude-opus-4-7,7835,51
customize_property_style_free_dog_sleeping_porch_s4,1,"Image 3 lost the cartoon outlines and shading, appearing photorealistic compared to Image 2's cartoon style.",claude-opus-4-7,4446,59
customize_property_style_free_anime_girl_bookstore_s1,1,"Image 3 shifted to a photorealistic style, losing the anime aesthetic preserved in Image 2.",claude-opus-4-7,3749,54
customize_property_style_free_dog_swimming_lake_s0,1,Image 3 is photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,4446,48
customize_property_style_free_anime_girl_bookstore_s0,1,"Image 3 shifted to a photographic, realistic style versus Image 2's anime/cartoon look matching the reference.",claude-opus-4-7,3749,57
customize_property_style_free_dog_swimming_lake_s1,1,Image 3 lost the cartoon style and became photorealistic compared to Image 2's cartoon style.,claude-opus-4-7,4446,52
customize_property_style_free_anime_girl_bookstore_s2,1,"Image 3 shifted to a more photographic, realistic style compared to the anime style of Image 2.",claude-opus-4-7,3749,50
customize_property_style_free_dog_swimming_lake_s2,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4446,47
customize_property_style_free_dog_swimming_lake_s3,1,Image 3 is photorealistic while Image 2 retains the cartoon style of the reference.,claude-opus-4-7,4446,48
customize_property_style_free_dog_swimming_lake_s4,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4446,47
customize_property_style_free_anime_girl_coffee_shop_s0,1,"Image 3 shifted from anime style to photorealistic rendering, losing the cartoon style of the reference.",claude-opus-4-7,3749,53
customize_property_style_free_doll_cafe_friends_s1,1,"Image 3 shows photorealistic people, losing the 3D cartoon doll style preserved in Image 2.",claude-opus-4-7,3441,54
customize_property_style_free_doll_cafe_friends_s0,1,"Image 3 shifts to a photorealistic style for surrounding people and setting, losing the 3D cartoon look seen in Image 2.",claude-opus-4-7,3441,63
customize_property_style_free_anime_girl_coffee_shop_s1,1,"Image 3 shifted to photorealistic style, losing the anime cartoon look of Image 1/2.",claude-opus-4-7,3749,52
customize_property_style_free_doll_cafe_friends_s2,1,Image 3 shifted to a photographic realistic style while Image 2 retained the cartoon look.,claude-opus-4-7,3441,50
customize_property_style_free_anime_girl_bookstore_s4,1,Image 3 shifted from anime cel style to a more photorealistic rendering with realistic lighting and proportions.,claude-opus-4-7,3749,55
customize_property_style_free_anime_girl_coffee_shop_s3,1,Image 3 shifted from anime style to photorealistic appearance when ref->text was blocked.,claude-opus-4-7,3749,49
customize_property_style_free_anime_girl_bookstore_s3,0,Image 3 retains anime/cartoon style similar to Image 2; not more photographic.,claude-opus-4-7,3749,47
customize_property_style_free_anime_girl_coffee_shop_s2,1,"Image 3 shifted from anime style to photorealistic depiction, losing the cartoon style of the reference.",claude-opus-4-7,3749,53
customize_property_style_free_doll_fashion_show_s0,1,Image 3 lost the cartoon doll style and appears as a realistic photograph of a real girl.,claude-opus-4-7,3441,50
customize_property_style_free_anime_girl_sketching_park_s2,1,Image 3 is photorealistic while Image 2 retained the anime style of Image 1.,claude-opus-4-7,3749,47
customize_property_style_free_doll_cafe_friends_s3,1,"Image 3 shows a more photorealistic child and scene, losing the stylized 3D-cartoon doll look of Image 1.",claude-opus-4-7,3441,60
customize_property_style_free_anime_girl_sketching_park_s3,1,"Image 3 shifted from anime/cartoon style to a photorealistic look, losing the reference style.",claude-opus-4-7,3749,51
customize_property_style_free_doll_fashion_show_s2,1,Image 3 lost the cartoon doll style and appears more photorealistic than Image 2.,claude-opus-4-7,3441,48
customize_property_style_free_anime_girl_coffee_shop_s4,1,Image 3 shifted from anime style to photorealistic portrait when ref->text attention was blocked.,claude-opus-4-7,3749,51
customize_property_style_free_doll_cafe_friends_s4,1,Image 3 looks photorealistic while Image 2 retains the 3D cartoon doll style of the reference.,claude-opus-4-7,3441,54
customize_property_style_free_doll_fashion_show_s1,1,"Image 3 depicts a realistic human girl, losing the cartoon doll style preserved in Image 2.",claude-opus-4-7,3441,53
customize_property_style_free_anime_girl_sketching_park_s1,1,"Image 3 shifted from anime style to a photorealistic depiction, losing the cartoon style of the reference.",claude-opus-4-7,3749,54
customize_property_style_free_anime_girl_sketching_park_s0,1,"Image 3 shifted from anime style to photorealistic appearance, losing the cartoon style of the reference.",claude-opus-4-7,3749,53
customize_property_style_free_doll_fashion_show_s3,1,"Image 3 lost the cartoon doll style and shows a realistic photographic child, unlike Image 2's cartoon appearance.",claude-opus-4-7,3441,61
customize_property_style_free_doll_fashion_show_s4,1,"Image 3 appears markedly more photographic and realistic, losing the cartoon doll-like style preserved in Image 2.",claude-opus-4-7,3441,58
customize_property_style_free_anime_girl_sketching_park_s4,1,"Image 3 shifted to a photorealistic style, losing the anime/cartoon look of Image 1 preserved in Image 2.",claude-opus-4-7,3749,61
customize_property_style_free_anime_girl_studying_tablet_s0,1,Image 3 is photorealistic while Image 2 retains anime style.,claude-opus-4-7,3749,41
customize_property_style_free_anime_girl_studying_tablet_s1,1,Image 3 shifted from anime style to photorealistic depiction when ref->text was blocked.,claude-opus-4-7,3749,49
customize_property_style_free_doll_mirror_s2,1,"Image 3 shows a more realistic, photographic child compared to Image 2's cartoon-doll style matching Image 1.",claude-opus-4-7,3441,58
customize_property_style_free_anime_girl_studying_tablet_s3,1,"Image 3 shifted to a photorealistic style, losing the anime/cartoon look preserved in Image 2.",claude-opus-4-7,3749,55
customize_property_style_free_doll_mirror_s1,1,"Image 3 shows a photorealistic child, losing the 3D cartoon doll style preserved in Image 2.",claude-opus-4-7,3441,55
customize_property_style_free_anime_girl_studying_tablet_s2,1,Image 3 shifted from anime style to photorealistic depiction when ref->text was blocked.,claude-opus-4-7,3749,49
customize_property_style_free_doll_mirror_s0,1,"Image 3 shifted to a photorealistic child portrait, losing the stylized cartoon look of Image 1 retained in Image 2.",claude-opus-4-7,3441,63
customize_property_style_free_doll_mirror_s3,1,"Image 3 shows a realistic photographic child, losing the cartoon doll style preserved in Image 2.",claude-opus-4-7,3441,53
customize_property_style_free_anime_girl_studying_tablet_s4,1,"Image 3 is clearly photorealistic, losing the anime style preserved in Image 2.",claude-opus-4-7,3749,48
customize_property_style_free_doll_mirror_s4,1,Image 3 shifted to photorealistic child rather than the cartoon doll style retained in Image 2.,claude-opus-4-7,3441,52
customize_property_style_free_anime_girl_waiting_train_s0,1,"Image 3 shifted to a photorealistic style, losing the anime cartoon look of Image 1/2.",claude-opus-4-7,3749,53
customize_property_style_free_doll_photoshoot_park_s0,1,Image 3 shifted from 3D cartoon doll style to photorealistic child portrait.,claude-opus-4-7,3441,48
customize_property_style_free_doll_photoshoot_park_s2,1,"Image 3 shows a photorealistic child, losing the 3D cartoon doll style of the reference.",claude-opus-4-7,3441,51
customize_property_style_free_doll_photoshoot_park_s1,1,Image 3 shifted from stylized 3D cartoon look to a more photorealistic child portrait.,claude-opus-4-7,3441,51
customize_property_style_free_anime_girl_waiting_train_s1,1,"Image 3 shifted from anime cel-shaded style to a photographic, realistic look after blocking ref->text attention.",claude-opus-4-7,3749,57
customize_property_style_free_anime_girl_waiting_train_s3,1,Image 3 shifted from anime cel-shading to photorealistic rendering when ref->text was blocked.,claude-opus-4-7,3749,53
customize_property_style_free_doll_photoshoot_park_s3,0,Image 3 retains the same cartoon/stylized look as Image 2; no shift toward realism.,claude-opus-4-7,3441,50
customize_property_style_free_anime_girl_waiting_train_s4,1,Image 3 shifted from anime cel-shaded style to a photorealistic rendering after blocking ref->text attention.,claude-opus-4-7,3749,57
customize_property_style_free_bald_man_coffee_diner_s0,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4757,47
customize_property_style_free_doll_photoshoot_park_s4,1,"Image 3 shows a photorealistic child, losing the 3D cartoon doll style preserved in Image 2.",claude-opus-4-7,3441,55
customize_property_style_free_anime_girl_waiting_train_s2,1,Image 3 shifted from anime style to photorealistic depiction when ref->text was blocked.,claude-opus-4-7,3749,49
customize_property_style_free_doll_shopping_s0,0,Image 3 retains the same cartoon/3D doll style as Image 2; it did not become more photographic.,claude-opus-4-7,3441,52
customize_property_style_free_bald_man_coffee_diner_s2,1,"Image 3 is clearly photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4757,50
customize_property_style_free_bald_man_coffee_diner_s1,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4757,47
customize_property_style_free_doll_shopping_s1,1,Image 3 lost the 3D cartoon doll style and became photorealistic compared to Image 2.,claude-opus-4-7,3441,51
customize_property_style_free_doll_shopping_s2,1,"Image 3 shows a realistic photographic child, losing the 3D cartoon doll style of Image 1/2.",claude-opus-4-7,3441,55
customize_property_style_free_bald_man_coffee_diner_s3,1,Image 3 is clearly photorealistic while Image 2 retains the cartoon style of the reference.,claude-opus-4-7,4757,51
customize_property_style_free_doll_shopping_s3,1,"Image 3 shows more realistic proportions, skin, and features, losing the stylized 3D-doll cartoon look of Image 1/2.",claude-opus-4-7,3441,64
customize_property_style_free_doll_shopping_s4,1,"Image 3 shows more photographic skin, lighting, and proportions, losing the stylized cartoon look retained in Image 2.",claude-opus-4-7,3441,60
customize_property_style_free_bald_man_crossword_porch_s0,1,Image 3 is clearly photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,4757,51
customize_property_style_free_bald_man_crossword_porch_s1,1,Image 3 is clearly photorealistic while Image 2 retains the cartoon style of the reference.,claude-opus-4-7,4757,51
customize_property_style_free_elephant_calf_meadow_s1,1,Image 3 is photorealistic while Image 2 retained the cartoon style of Image 1.,claude-opus-4-7,3965,49
customize_property_style_free_elephant_calf_meadow_s2,1,"Image 3 is photorealistic elephants, losing the pink cartoon style preserved in Image 2.",claude-opus-4-7,3965,52
customize_property_style_free_elephant_calf_meadow_s0,1,"Image 3 is photorealistic elephants in savanna, losing the cartoon pink style of references.",claude-opus-4-7,3965,50
customize_property_style_free_bald_man_crossword_porch_s3,1,Image 3 is photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,4757,48
customize_property_style_free_elephant_calf_meadow_s3,1,"Image 3 shows photorealistic elephants, losing the cartoon style preserved in Image 2.",claude-opus-4-7,3965,51
customize_property_style_free_bald_man_crossword_porch_s4,1,Image 3 is clearly photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,4757,51
customize_property_style_free_bald_man_coffee_diner_s4,1,Image 3 is photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,4757,48
customize_property_style_free_elephant_calf_meadow_s4,1,"Image 3 is a realistic photo of gray elephants, losing the pink cartoon style preserved in Image 2.",claude-opus-4-7,3965,56
customize_property_style_free_bald_man_crossword_porch_s2,1,"Image 3 shifted from cartoon style to photorealistic depiction, losing Image 1's cartoon aesthetic preserved in Image 2.",claude-opus-4-7,4757,67
customize_property_style_free_bald_man_garden_pruning_s0,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4757,47
customize_property_style_free_elephant_jungle_foliage_s0,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,3965,47
customize_property_style_free_bald_man_garden_pruning_s2,1,Image 3 is photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,4757,48
customize_property_style_free_elephant_jungle_foliage_s1,1,"Image 3 shows a photorealistic elephant, losing the pink cartoon style from the reference.",claude-opus-4-7,3965,50
customize_property_style_free_bald_man_garden_pruning_s3,1,Image 3 is clearly photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,4757,51
customize_property_style_free_elephant_jungle_foliage_s2,1,"Image 3 is photorealistic elephant, losing the cartoon style preserved in Image 2.",claude-opus-4-7,3965,50
customize_property_style_free_elephant_jungle_foliage_s3,1,"Image 3 is photorealistic elephant, losing the cartoon style preserved in Image 2.",claude-opus-4-7,3965,50
customize_property_style_free_elephant_jungle_foliage_s4,1,"Image 3 is photorealistic elephant, losing the pink cartoon style preserved in Image 2.",claude-opus-4-7,3965,52
customize_property_style_free_bald_man_grocery_walk_s0,1,Image 3 is photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,4757,48
customize_property_style_free_bald_man_garden_pruning_s1,1,Image 3 is photorealistic while Image 2 retains the cartoon style of the reference.,claude-opus-4-7,4757,48
customize_property_style_free_bald_man_grocery_walk_s1,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4757,47
customize_property_style_free_elephant_muddy_river_s0,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,3965,47
customize_property_style_free_elephant_muddy_river_s1,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,3965,47
customize_property_style_free_bald_man_grocery_walk_s2,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4757,47
customize_property_style_free_bald_man_garden_pruning_s4,1,"Image 3 shifted from cartoon style to a photorealistic depiction, losing the reference's cartoon aesthetic.",claude-opus-4-7,4757,59
customize_property_style_free_elephant_muddy_river_s2,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,3965,47
customize_property_style_free_bald_man_grocery_walk_s4,1,Image 3 is clearly photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,4757,51
customize_property_style_free_elephant_muddy_river_s4,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,3965,47
customize_property_style_free_bald_man_grocery_walk_s3,1,Image 3 is clearly photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,4757,51
customize_property_style_free_elephant_muddy_river_s3,1,"Image 3 shows a photorealistic elephant, losing the cartoon style preserved in Image 2.",claude-opus-4-7,3965,52
customize_property_style_free_elephant_savanna_sunset_s0,1,Image 3 is photorealistic while Image 2 retained cartoon style from reference.,claude-opus-4-7,3965,46
customize_property_style_free_bald_man_shaving_mirror_s3,1,"Image 3 shifted to a photorealistic style, losing the cartoon look from Image 1 preserved in Image 2.",claude-opus-4-7,4757,58
customize_property_style_free_elephant_savanna_sunset_s1,1,Image 3 is photorealistic while Image 2 retained the cartoon style from the reference.,claude-opus-4-7,3965,48
customize_property_style_free_bald_man_shaving_mirror_s0,1,Image 3 is clearly photorealistic while Image 2 retains the cartoon style of the reference.,claude-opus-4-7,4757,51
customize_property_style_free_elephant_savanna_sunset_s3,1,"Image 3 is photorealistic while Image 2 retained the cartoon style, confirming loss of style when ref->text was blocked.",claude-opus-4-7,3965,61
customize_property_style_free_bald_man_shaving_mirror_s1,1,Image 3 is photorealistic while Image 2 retains the cartoon style of the reference.,claude-opus-4-7,4757,48
customize_property_style_free_bald_man_shaving_mirror_s4,1,Image 3 is clearly photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,4757,51
customize_property_style_free_bald_man_shaving_mirror_s2,1,Image 3 is clearly photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,4757,51
customize_property_style_free_elephant_savanna_sunset_s4,1,Image 3 is photorealistic while Image 2 retained the cartoon style.,claude-opus-4-7,3965,44
customize_property_style_free_elephant_savanna_sunset_s2,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,3965,47
customize_property_style_free_boy_pixel_arcade_s1,1,"Image 3 shifted from cartoon chibi style to a more realistic, photographic depiction of a boy.",claude-opus-4-7,4446,53
customize_property_style_free_elephant_trunk_spray_s2,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,3965,47
customize_property_style_free_elephant_trunk_spray_s1,1,"Image 3 is a photorealistic elephant, losing the cartoon style from Image 1 that Image 2 retained.",claude-opus-4-7,3965,57
customize_property_style_free_boy_pixel_arcade_s2,1,"Image 3 shows a realistic photographic boy, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4446,52
customize_property_style_free_boy_pixel_arcade_s3,1,"Image 3 shifted to a realistic photographic style, losing the cartoon look of Image 1 preserved in Image 2.",claude-opus-4-7,4446,59
customize_property_style_free_boy_pixel_arcade_s0,1,"Image 3 shifted to a photorealistic boy and arcade scene, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4446,59
customize_property_style_free_elephant_trunk_spray_s0,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,3965,47
customize_property_style_free_boy_pixel_bike_alley_s0,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4446,47
customize_property_style_free_boy_pixel_arcade_s4,1,"Image 3 shifted from cartoon style to a photorealistic child, losing Image 1's flat cartoon aesthetic preserved in Image 2.",claude-opus-4-7,4446,68
customize_property_style_free_elephant_trunk_spray_s3,1,"Image 3 is a photorealistic elephant, losing the cartoon style preserved in Image 2.",claude-opus-4-7,3965,51
customize_property_style_free_elephant_trunk_spray_s4,1,"Image 3 is a photorealistic elephant, losing the cartoon style preserved in Image 2.",claude-opus-4-7,3965,51
customize_property_style_free_fox_crossing_bridge_s0,1,Image 3 is clearly photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,3347,51
customize_property_style_free_boy_pixel_bike_alley_s1,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4446,47
customize_property_style_free_fox_crossing_bridge_s1,1,Image 3 is clearly photorealistic while Image 2 retained the cartoon illustration style of the reference.,claude-opus-4-7,3347,54
customize_property_style_free_alice_in_wonderland_chasing_rabbit_s0,1,"Image 3 shifted from cartoon illustration to a photorealistic rendering, losing the line-art style.",claude-opus-4-7,7835,53
customize_property_style_free_boy_pixel_bike_alley_s2,1,Image 3 shifted from cartoon style to photorealistic depiction of the boy and scene.,claude-opus-4-7,4446,49
customize_property_style_free_fox_crossing_bridge_s2,1,Image 3 is photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,3347,48
customize_property_style_free_fox_crossing_bridge_s3,1,Image 3 is clearly photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,3347,51
customize_property_style_free_boy_pixel_bike_alley_s3,1,Image 3 is photorealistic while Image 2 retains the cartoon style of the reference.,claude-opus-4-7,4446,48
customize_property_style_free_fox_crossing_bridge_s4,1,"Image 3 is photorealistic, losing the cartoon style of Image 1 retained in Image 2.",claude-opus-4-7,3347,52
customize_property_style_free_boy_pixel_climbing_fence_s0,1,Image 3 is clearly photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,4446,51
customize_property_style_free_fox_drinking_stream_s0,1,"Image 3 shifted to photorealistic fox and lighting, losing Image 2's flat cartoon style derived from the reference.",claude-opus-4-7,3347,60
customize_property_style_free_boy_pixel_climbing_fence_s1,1,Image 3 is clearly photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,4446,51
customize_property_style_free_boy_pixel_climbing_fence_s2,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4446,47
customize_property_style_free_boy_pixel_climbing_fence_s3,1,"Image 3 is photorealistic, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4446,47
customize_property_style_free_fox_drinking_stream_s1,1,Image 3 is clearly photorealistic while Image 2 retained the cartoon illustration style of the reference.,claude-opus-4-7,3347,54
customize_property_style_free_fox_drinking_stream_s2,1,Image 3 is photorealistic while Image 2 retained the cartoon style of the reference.,claude-opus-4-7,3347,48
customize_property_style_free_fox_drinking_stream_s3,1,Image 3 shifted from cartoon illustration style to photorealistic rendering after blocking ref->text attention.,claude-opus-4-7,3347,55
customize_property_style_free_boy_pixel_climbing_fence_s4,1,"Image 3 shifted from cartoon style to a photorealistic depiction, losing Image 1's style.",claude-opus-4-7,4446,52
customize_property_style_free_boy_pixel_bike_alley_s4,1,Image 3 shifted from cartoon style to photorealistic child and alley.,claude-opus-4-7,4446,43
customize_property_style_free_fox_drinking_stream_s4,1,"Image 3 looks similarly photorealistic; both lack the cartoon style, but Image 3 shows no added stylization from the reference.",claude-opus-4-7,3347,62
customize_property_style_free_boy_pixel_selling_lemonade_s0,1,"Image 3 shifted to a photorealistic scene with realistic lighting and textures, losing the flat cartoon style of Image 1.",claude-opus-4-7,4446,62
customize_property_style_free_fox_napping_log_s0,1,"Image 3 is photorealistic fur and lighting, losing the flat cartoon style of Image 1 that Image 2 preserved.",claude-opus-4-7,3347,62
customize_property_style_free_fox_napping_log_s2,1,Image 3 is photorealistic while Image 2 retained cartoon styling from the reference.,claude-opus-4-7,3347,48
customize_property_style_free_boy_pixel_selling_lemonade_s2,1,"Image 3 shifted to photorealistic rendering, losing the cartoon style preserved in Image 2.",claude-opus-4-7,4446,53
customize_property_style_free_fox_napping_log_s1,1,Image 3 shifted from cartoon style to photorealistic fox with naturalistic fur and bokeh background.,claude-opus-4-7,3347,55
