task_id,cell,pass,reason,model,input_tokens,output_tokens
customize_property_style_free_frog_rain_leaf_s0,amp_text_from_ref_mm5+mm6+mm7_lam2,1,"Frog, leaf, and background all show stylized cartoon rendering, no photographic elements.",claude-sonnet-5,1556,46
customize_property_style_free_frog_rain_leaf_s0,amp_text_from_ref_mm5+mm6+mm7_lam4,1,"Frog, leaf, raindrops, and background all show consistent cartoon/illustrated rendering, no photographic elements.",claude-sonnet-5,1556,56
customize_property_style_free_frog_rain_leaf_s0,amp_text_from_ref_mm5+mm6+mm7_lam6,1,"Both frog subject and rainy background are rendered in consistent cartoon/illustrated style, no photographic elements.",claude-sonnet-5,1556,53
customize_property_style_free_frog_rain_leaf_s1,amp_text_from_ref_mm5+mm6+mm7_lam2,0,"Background rain and blurred foliage look photographic, not stylized like the reference.",claude-sonnet-5,1556,41
customize_property_style_free_frog_rain_leaf_s1,amp_text_from_ref_mm5+mm6+mm7_lam4,0,"Background/rain and lighting look semi-photorealistic, unlike the flat cartoon style of Image 1.",claude-sonnet-5,1556,52
customize_property_style_free_frog_rain_leaf_s1,amp_text_from_ref_mm5+mm6+mm7_lam6,1,"Frog, leaf, raindrops, and background all rendered in consistent flat cartoon/vector illustration style.",claude-sonnet-5,1556,53
customize_property_style_free_frog_rain_leaf_s2,amp_text_from_ref_mm5+mm6+mm7_lam2,0,"Background foliage and rain look photorealistic, unlike the flat cartoon style of Image 1.",claude-sonnet-5,1556,48
customize_property_style_free_frog_rain_leaf_s2,amp_text_from_ref_mm5+mm6+mm7_lam4,0,"Background foliage and rain look photographic/realistic, not matching illustrated style.",claude-sonnet-5,1556,42
customize_property_style_free_frog_rain_leaf_s2,amp_text_from_ref_mm5+mm6+mm7_lam6,1,"Entire image including frog, leaf, and background rendered in consistent cartoon illustration style.",claude-sonnet-5,1556,46
customize_property_style_free_frog_rain_leaf_s3,amp_text_from_ref_mm5+mm6+mm7_lam2,0,"Background rain and leaves look photorealistic, not stylized like the reference.",claude-sonnet-5,1556,40
customize_property_style_free_frog_rain_leaf_s3,amp_text_from_ref_mm5+mm6+mm7_lam4,0,"Background rain and blurred foliage look photorealistic, not stylized like frog subject.",claude-sonnet-5,1556,44
customize_property_style_free_frog_rain_leaf_s3,amp_text_from_ref_mm5+mm6+mm7_lam6,1,"Frog, leaf, raindrops, and background all rendered in consistent flat illustrated style, no photographic elements.",claude-sonnet-5,1556,54
customize_property_style_free_frog_rain_leaf_s4,amp_text_from_ref_mm5+mm6+mm7_lam2,0,"Image 2 is a photorealistic rendering with realistic textures, not stylized illustration.",claude-sonnet-5,1556,46
customize_property_style_free_frog_rain_leaf_s4,amp_text_from_ref_mm5+mm6+mm7_lam4,1,"Frog, leaf, rain, and background all rendered in consistent stylized illustration/cartoon manner.",claude-sonnet-5,1556,51
customize_property_style_free_frog_rain_leaf_s4,amp_text_from_ref_mm5+mm6+mm7_lam6,1,"Entire scene, subject and background, is rendered in consistent cartoon/illustration style, no photographic elements.",claude-sonnet-5,1556,52
customize_property_style_free_globe_man_baseball_game_s1,amp_text_from_ref_mm5+mm6+mm7_lam2,0,"Crowd, stadium, and lighting appear photorealistic rather than matching the flat vector illustration style.",claude-sonnet-5,2456,51
customize_property_style_free_globe_man_baseball_game_s1,amp_text_from_ref_mm5+mm6+mm7_lam4,0,"Background crowd and stadium look photorealistic, not matching flat cartoon style.",claude-sonnet-5,2456,43
customize_property_style_free_globe_man_baseball_game_s1,amp_text_from_ref_mm5+mm6+mm7_lam6,1,"Entire scene, crowd, and background rendered in consistent cartoon/illustrated style, not photographic.",claude-sonnet-5,2456,51
customize_property_style_free_globe_man_baseball_game_s2,amp_text_from_ref_mm5+mm6+mm7_lam2,1,"Entire scene, crowd, and stadium rendered in consistent cartoon/illustrated style, no photographic elements.",claude-sonnet-5,2456,55
customize_property_style_free_globe_man_baseball_game_s2,amp_text_from_ref_mm5+mm6+mm7_lam4,1,"Entire scene, crowd, and stadium are rendered in consistent cartoon/illustration style, no photographic elements.",claude-sonnet-5,2456,55
customize_property_style_free_globe_man_baseball_game_s2,amp_text_from_ref_mm5+mm6+mm7_lam6,1,"Entire scene, including crowd and stadium, rendered in consistent cartoon illustration style.",claude-sonnet-5,2456,47
customize_property_style_free_globe_man_baseball_game_s3,amp_text_from_ref_mm5+mm6+mm7_lam2,1,"Entire scene, crowd, and stadium are rendered in consistent cartoon illustration style, not photographic.",claude-sonnet-5,2456,52
customize_property_style_free_globe_man_baseball_game_s3,amp_text_from_ref_mm5+mm6+mm7_lam4,1,"Entire scene, crowd, and stadium are rendered in consistent cartoon/illustration style.",claude-sonnet-5,2456,48
customize_property_style_free_globe_man_baseball_game_s3,amp_text_from_ref_mm5+mm6+mm7_lam6,1,"Entire scene, including crowd and background, is rendered in consistent cartoon/illustration style.",claude-sonnet-5,2456,47
customize_property_style_free_globe_man_baseball_game_s4,amp_text_from_ref_mm5+mm6+mm7_lam2,0,"Crowd and stadium background look photorealistic, not stylized like reference.",claude-sonnet-5,2456,40
customize_property_style_free_globe_man_baseball_game_s4,amp_text_from_ref_mm5+mm6+mm7_lam4,1,"Entire scene, crowd, and background rendered in consistent cartoon illustration style, not photographic.",claude-sonnet-5,2456,49
customize_property_style_free_globe_man_baseball_game_s4,amp_text_from_ref_mm5+mm6+mm7_lam6,1,"Entire scene, subject and crowd, rendered in consistent cartoon illustration style with linework and dot shading.",claude-sonnet-5,2456,53
customize_property_style_free_globe_man_diner_breakfast_s3,amp_text_from_ref_mm5+mm6+mm7_lam2,1,"Entire scene, including background and figures, rendered in consistent comic/illustration style.",claude-sonnet-5,2456,43
customize_property_style_free_globe_man_diner_breakfast_s3,amp_text_from_ref_mm5+mm6+mm7_lam4,1,"Entire scene, figure, background, and diners are rendered in consistent cartoon/illustration style, no photographic elements.",claude-sonnet-5,2456,55
customize_property_style_free_globe_man_diner_breakfast_s3,amp_text_from_ref_mm5+mm6+mm7_lam6,1,"Entire scene, subject and background, rendered in consistent cartoon line-art style like reference.",claude-sonnet-5,2456,46
customize_property_style_free_globe_man_fishing_pier_s0,amp_text_from_ref_mm5+mm6+mm7_lam2,1,"Entire scene, figure, dock, and sky are stylized cartoon illustration, no photographic elements.",claude-sonnet-5,2456,50
customize_property_style_free_globe_man_fishing_pier_s0,amp_text_from_ref_mm5+mm6+mm7_lam4,1,"Entire scene, figure, dock, and sky are rendered in consistent cartoon/illustration style, no photographic elements.",claude-sonnet-5,2456,56
customize_property_style_free_globe_man_fishing_pier_s0,amp_text_from_ref_mm5+mm6+mm7_lam6,1,"Entire image, subject and background, rendered as cartoon illustration, not photographic.",claude-sonnet-5,2456,43
customize_property_style_free_globe_man_fishing_pier_s1,amp_text_from_ref_mm5+mm6+mm7_lam2,1,"Entire scene, including sky, water, dock, and figure, is rendered in consistent cartoon illustration style.",claude-sonnet-5,2456,52
customize_property_style_free_globe_man_fishing_pier_s1,amp_text_from_ref_mm5+mm6+mm7_lam4,1,"Entire scene, figure, dock, and sunset are rendered in consistent cartoon/illustrated style.",claude-sonnet-5,2456,51
customize_property_style_free_globe_man_fishing_pier_s1,amp_text_from_ref_mm5+mm6+mm7_lam6,1,"Entire scene, including sky, water, dock, and figure, rendered in consistent cartoon illustration style.",claude-sonnet-5,2456,51
customize_property_style_free_globe_man_gas_station_s2,amp_text_from_ref_mm5+mm6+mm7_lam2,0,"The truck and background have photorealistic shading/lighting, unlike the flat cartoon style of Image 1.",claude-sonnet-5,2456,51
customize_property_style_free_globe_man_gas_station_s2,amp_text_from_ref_mm5+mm6+mm7_lam4,1,"Entire scene, including truck and background, rendered in consistent cartoon/illustration style.",claude-sonnet-5,2456,45
customize_property_style_free_globe_man_gas_station_s2,amp_text_from_ref_mm5+mm6+mm7_lam6,1,"Entire scene, including truck and gas station, is rendered in consistent cartoon/illustration style.",claude-sonnet-5,2456,48
customize_property_style_free_globe_man_gas_station_s3,amp_text_from_ref_mm5+mm6+mm7_lam2,0,"Truck and gas station background look photorealistic, not illustrated like reference.",claude-sonnet-5,2456,40
customize_property_style_free_globe_man_gas_station_s3,amp_text_from_ref_mm5+mm6+mm7_lam4,0,"The truck and background have photographic textures/lighting, unlike the flat cartoon style of the man.",claude-sonnet-5,2456,47
customize_property_style_free_globe_man_gas_station_s3,amp_text_from_ref_mm5+mm6+mm7_lam6,0,"Truck, gas station, and background look photorealistic, not matching the flat illustration style.",claude-sonnet-5,2456,44
customize_property_style_free_mouse_bread_crumb_s0,amp_text_from_ref_mm5+mm6+mm7_lam2,0,"Background kitchen has photorealistic textures/lighting, unlike the flat cartoon mouse.",claude-sonnet-5,1556,49
customize_property_style_free_mouse_bread_crumb_s0,amp_text_from_ref_mm5+mm6+mm7_lam4,1,"Entire scene, mouse and kitchen background, rendered in consistent cartoon illustration style.",claude-sonnet-5,1556,48
customize_property_style_free_mouse_bread_crumb_s0,amp_text_from_ref_mm5+mm6+mm7_lam6,1,"Entire scene, mouse and kitchen background, is rendered in consistent cartoon style, no photographic elements.",claude-sonnet-5,1556,53
customize_property_style_free_mouse_bread_crumb_s3,amp_text_from_ref_mm5+mm6+mm7_lam2,1,"Entire scene, subject and kitchen background, rendered in consistent cartoon illustration style.",claude-sonnet-5,1556,47
customize_property_style_free_mouse_bread_crumb_s3,amp_text_from_ref_mm5+mm6+mm7_lam4,1,"Entire scene, including kitchen background and mouse, is stylized cartoon illustration, not photographic.",claude-sonnet-5,1556,50
customize_property_style_free_mouse_bread_crumb_s3,amp_text_from_ref_mm5+mm6+mm7_lam6,1,"Entire scene, mouse and kitchen background, are rendered in consistent cartoon illustration style.",claude-sonnet-5,1556,49
customize_property_style_free_mouse_bread_crumb_s4,amp_text_from_ref_mm5+mm6+mm7_lam2,1,"Entire scene, mouse and kitchen background, are rendered in cartoon illustration style, no photographic elements.",claude-sonnet-5,1556,53
customize_property_style_free_mouse_bread_crumb_s4,amp_text_from_ref_mm5+mm6+mm7_lam4,1,"Entire scene, mouse and kitchen background, is rendered in consistent cartoon illustration style.",claude-sonnet-5,1556,49
customize_property_style_free_mouse_bread_crumb_s4,amp_text_from_ref_mm5+mm6+mm7_lam6,1,"Entire scene, mouse and kitchen background, is fully cartoon-style illustration with no photographic elements.",claude-sonnet-5,1556,52
customize_property_style_free_mouse_cheese_wedge_s0,amp_text_from_ref_mm5+mm6+mm7_lam2,1,"Entire scene, including mouse, cheese, and background, is rendered in consistent cartoon style.",claude-sonnet-5,1556,48
customize_property_style_free_mouse_cheese_wedge_s0,amp_text_from_ref_mm5+mm6+mm7_lam4,1,"Entire scene, mouse, cheese, and background are cartoon-style illustrations, not photographic.",claude-sonnet-5,1556,49
customize_property_style_free_mouse_cheese_wedge_s0,amp_text_from_ref_mm5+mm6+mm7_lam6,1,"Entire image, mouse, cheese, and wood table, is rendered in consistent cartoon illustration style.",claude-sonnet-5,1556,51
customize_property_style_free_mouse_cheese_wedge_s1,amp_text_from_ref_mm5+mm6+mm7_lam2,0,"Background kitchen scene is rendered photorealistically, unlike the flat cartoon mouse.",claude-sonnet-5,1556,48
customize_property_style_free_mouse_cheese_wedge_s1,amp_text_from_ref_mm5+mm6+mm7_lam4,1,"Entire scene, mouse, cheese, and background are rendered in consistent cartoon style.",claude-sonnet-5,1556,46
customize_property_style_free_mouse_cheese_wedge_s1,amp_text_from_ref_mm5+mm6+mm7_lam6,1,"Entire scene, mouse, cheese, and wood table are all cartoon-style illustration, no photographic elements.",claude-sonnet-5,1556,53
customize_property_style_free_mouse_cheese_wedge_s2,amp_text_from_ref_mm5+mm6+mm7_lam2,1,"Both mouse and background are rendered in consistent cartoon illustration style, no photographic elements.",claude-sonnet-5,1556,47
customize_property_style_free_mouse_cheese_wedge_s2,amp_text_from_ref_mm5+mm6+mm7_lam4,1,"Entire scene, including background and cheese, is rendered in consistent cartoon style.",claude-sonnet-5,1556,43
customize_property_style_free_mouse_cheese_wedge_s2,amp_text_from_ref_mm5+mm6+mm7_lam6,1,"Entire image, mouse, cheese, and wood background are all cartoon-style illustrations.",claude-sonnet-5,1556,46
customize_property_style_free_mouse_cheese_wedge_s3,amp_text_from_ref_mm5+mm6+mm7_lam2,1,"Entire scene, mouse, cheese, and background, are rendered in consistent cartoon illustration style.",claude-sonnet-5,1556,50
customize_property_style_free_mouse_cheese_wedge_s3,amp_text_from_ref_mm5+mm6+mm7_lam4,1,"Entire scene, including mouse, cheese, and background, is rendered in consistent cartoon style.",claude-sonnet-5,1556,48
customize_property_style_free_mouse_cheese_wedge_s3,amp_text_from_ref_mm5+mm6+mm7_lam6,1,"Entire scene, mouse, cheese, and table are all rendered in consistent cartoon style, no photographic elements.",claude-sonnet-5,1556,54
customize_property_style_free_mouse_cheese_wedge_s4,amp_text_from_ref_mm5+mm6+mm7_lam2,0,"Background table and wall have photorealistic rendering, unlike flat cartoon style of reference.",claude-sonnet-5,1556,46
customize_property_style_free_mouse_cheese_wedge_s4,amp_text_from_ref_mm5+mm6+mm7_lam4,1,"Entire scene, including mouse, cheese, and background, is cartoon-stylized, no photographic elements.",claude-sonnet-5,1556,51
customize_property_style_free_mouse_cheese_wedge_s4,amp_text_from_ref_mm5+mm6+mm7_lam6,1,"Entire image, including mouse, cheese, and wood background, is cartoon-style illustration.",claude-sonnet-5,1556,46
customize_property_style_free_mouse_mossy_stone_s0,amp_text_from_ref_mm5+mm6+mm7_lam2,0,Background garden and flowers are photorealistic while only the mouse is cartoon-styled.,claude-sonnet-5,1556,45
customize_property_style_free_mouse_mossy_stone_s0,amp_text_from_ref_mm5+mm6+mm7_lam4,1,"Entire scene, mouse and background, rendered in consistent painterly cartoon style, not photographic.",claude-sonnet-5,1556,49
customize_property_style_free_mouse_mossy_stone_s0,amp_text_from_ref_mm5+mm6+mm7_lam6,1,"Entire image, including background and subject, is fully cartoon-illustrated with no photographic elements.",claude-sonnet-5,1556,47
customize_property_style_free_mouse_mossy_stone_s1,amp_text_from_ref_mm5+mm6+mm7_lam2,0,"Background garden and rock are photographic, only the mouse is cartoon-styled.",claude-sonnet-5,1556,42
customize_property_style_free_mouse_mossy_stone_s1,amp_text_from_ref_mm5+mm6+mm7_lam4,0,"Background flowers, trees, and rock are rendered photorealistically, unlike the flat cartoon mouse.",claude-sonnet-5,1556,52
customize_property_style_free_mouse_mossy_stone_s1,amp_text_from_ref_mm5+mm6+mm7_lam6,1,"Entire scene, mouse and forest background, is rendered in consistent cartoon illustration style.",claude-sonnet-5,1556,47
customize_property_style_free_mouse_mossy_stone_s2,amp_text_from_ref_mm5+mm6+mm7_lam2,0,Background garden and rock are photorealistic while only the mouse is cartoon-styled.,claude-sonnet-5,1556,44
customize_property_style_free_mouse_mossy_stone_s2,amp_text_from_ref_mm5+mm6+mm7_lam4,0,"Background trees, flowers, and rock are rendered photorealistically, not in cartoon style.",claude-sonnet-5,1556,46
customize_property_style_free_mouse_mossy_stone_s2,amp_text_from_ref_mm5+mm6+mm7_lam6,1,"Entire scene, including background trees and flowers, is rendered in consistent cartoon style.",claude-sonnet-5,1556,45
customize_property_style_free_mouse_mossy_stone_s3,amp_text_from_ref_mm5+mm6+mm7_lam2,0,"Background garden with flowers and rock is photorealistic, not stylized like the mouse.",claude-sonnet-5,1556,44
customize_property_style_free_mouse_mossy_stone_s3,amp_text_from_ref_mm5+mm6+mm7_lam4,1,"Entire scene, mouse and background, rendered in consistent cartoon illustration style, no photographic elements.",claude-sonnet-5,1556,51
customize_property_style_free_mouse_mossy_stone_s3,amp_text_from_ref_mm5+mm6+mm7_lam6,1,"Entire image, subject and background, is rendered in consistent flat cartoon illustration style.",claude-sonnet-5,1556,45
customize_property_style_free_mouse_mossy_stone_s4,amp_text_from_ref_mm5+mm6+mm7_lam2,0,"Background garden and rock are photorealistic, only the mouse subject is cartoon-styled.",claude-sonnet-5,1556,46
customize_property_style_free_mouse_mossy_stone_s4,amp_text_from_ref_mm5+mm6+mm7_lam4,1,"Entire scene, mouse and forest background, is rendered in consistent cartoon illustration style.",claude-sonnet-5,1556,47
customize_property_style_free_mouse_mossy_stone_s4,amp_text_from_ref_mm5+mm6+mm7_lam6,1,"Entire scene, mouse and forest background, is rendered in consistent cartoon illustration style.",claude-sonnet-5,1556,47
customize_property_style_free_mouse_wheat_field_s0,amp_text_from_ref_mm5+mm6+mm7_lam2,0,Wheat field background is photorealistic while only the mouse is cartoon-styled.,claude-sonnet-5,1556,43
customize_property_style_free_mouse_wheat_field_s0,amp_text_from_ref_mm5+mm6+mm7_lam4,1,"Both mouse and wheat field background are stylized/cartoon illustrations, no photographic elements.",claude-sonnet-5,1556,48
customize_property_style_free_mouse_wheat_field_s0,amp_text_from_ref_mm5+mm6+mm7_lam6,1,"Entire image, including wheat field background, is stylized cartoon, no photographic elements.",claude-sonnet-5,1556,44
customize_property_style_free_mouse_wheat_field_s1,amp_text_from_ref_mm5+mm6+mm7_lam2,1,"Both mouse and wheat field background are rendered in consistent flat cartoon/illustration style, not photographic.",claude-sonnet-5,1556,52
customize_property_style_free_mouse_wheat_field_s1,amp_text_from_ref_mm5+mm6+mm7_lam4,1,"Entire image, mouse and wheat field, is rendered in consistent cartoon illustration style.",claude-sonnet-5,1556,47
customize_property_style_free_mouse_wheat_field_s1,amp_text_from_ref_mm5+mm6+mm7_lam6,1,Both mouse and wheat field background are fully cartoon-style with flat colors and bold outlines.,claude-sonnet-5,1556,48
customize_property_style_free_mouse_wheat_field_s2,amp_text_from_ref_mm5+mm6+mm7_lam2,0,"The wheat field background is rendered photorealistically, unlike the flat cartoon style of the mouse.",claude-sonnet-5,1556,49
customize_property_style_free_mouse_wheat_field_s2,amp_text_from_ref_mm5+mm6+mm7_lam4,1,"Entire image, mouse and wheat field, are rendered in consistent cartoon illustration style.",claude-sonnet-5,1556,47
customize_property_style_free_mouse_wheat_field_s2,amp_text_from_ref_mm5+mm6+mm7_lam6,1,"Entire image, mouse and wheat field, rendered in flat cartoon illustration style, no photographic elements.",claude-sonnet-5,1556,52
customize_property_style_free_mouse_wheat_field_s3,amp_text_from_ref_mm5+mm6+mm7_lam2,1,"Wheat field and mouse both rendered in consistent cartoon/illustration style, no photographic elements.",claude-sonnet-5,1556,50
customize_property_style_free_mouse_wheat_field_s3,amp_text_from_ref_mm5+mm6+mm7_lam4,1,"Entire scene, including mouse and wheat field, is rendered in consistent cartoon illustration style.",claude-sonnet-5,1556,49
customize_property_style_free_mouse_wheat_field_s3,amp_text_from_ref_mm5+mm6+mm7_lam6,1,"Entire image, mouse and wheat field, is rendered in consistent flat cartoon illustration style.",claude-sonnet-5,1556,49
customize_property_style_free_mouse_wheat_field_s4,amp_text_from_ref_mm5+mm6+mm7_lam2,1,"Both mouse and wheat field are rendered in consistent cartoon/illustration style, no photographic elements.",claude-sonnet-5,1556,51
customize_property_style_free_mouse_wheat_field_s4,amp_text_from_ref_mm5+mm6+mm7_lam4,1,"Entire scene, including wheat field background and mouse, is cartoon-style illustration.",claude-sonnet-5,1556,44
customize_property_style_free_mouse_wheat_field_s4,amp_text_from_ref_mm5+mm6+mm7_lam6,1,"Entire scene, mouse and wheat field, is rendered in consistent flat cartoon illustration style.",claude-sonnet-5,1556,50
customize_property_style_free_orange_cat_fence_walk_s1,amp_text_from_ref_mm5+mm6+mm7_lam2,1,"Entire image, including cat and background, is fully cartoon-stylized with no photographic elements.",claude-sonnet-5,2273,46
customize_property_style_free_orange_cat_fence_walk_s1,amp_text_from_ref_mm5+mm6+mm7_lam4,1,"Entire image, including cat, fence, and background, is uniformly cartoon-style with flat colors and outlines.",claude-sonnet-5,2273,52
customize_property_style_free_orange_cat_fence_walk_s1,amp_text_from_ref_mm5+mm6+mm7_lam6,1,"Cat and background (sky, bushes, fence) are all rendered in consistent flat cartoon style, no photographic elements.",claude-sonnet-5,2273,56
customize_property_style_free_orange_cat_fence_walk_s2,amp_text_from_ref_mm5+mm6+mm7_lam2,1,"Entire scene, cat, fence, trees, and sky are rendered in flat cartoon style, no photographic elements.",claude-sonnet-5,2273,54
customize_property_style_free_orange_cat_fence_walk_s2,amp_text_from_ref_mm5+mm6+mm7_lam4,1,"Entire scene, cat and background, rendered in consistent cartoon illustration style, no photographic elements.",claude-sonnet-5,2273,50
customize_property_style_free_orange_cat_fence_walk_s2,amp_text_from_ref_mm5+mm6+mm7_lam6,1,"Entire scene, including cat, fence, and background, is stylized cartoon illustration.",claude-sonnet-5,2273,44
customize_property_style_free_orange_cat_fence_walk_s3,amp_text_from_ref_mm5+mm6+mm7_lam2,1,"Entire scene, cat and background, rendered in consistent flat cartoon illustration style.",claude-sonnet-5,2273,45
customize_property_style_free_orange_cat_fence_walk_s3,amp_text_from_ref_mm5+mm6+mm7_lam4,1,"Entire scene, cat, fence, trees, sky are all cartoon-style illustration, no photographic elements.",claude-sonnet-5,2273,52
customize_property_style_free_orange_cat_fence_walk_s3,amp_text_from_ref_mm5+mm6+mm7_lam6,1,"Entire scene, cat, fence, trees, sky are all rendered in flat cartoon style, no photographic elements.",claude-sonnet-5,2273,54
customize_property_style_free_orange_cat_garden_stalk_s1,amp_text_from_ref_mm5+mm6+mm7_lam2,0,Background grass and trees are photorealistic while only the cat is stylized.,claude-sonnet-5,2273,39
customize_property_style_free_orange_cat_garden_stalk_s1,amp_text_from_ref_mm5+mm6+mm7_lam4,1,"Entire scene, cat and grassy background, rendered in flat cartoon illustration style.",claude-sonnet-5,2273,45
customize_property_style_free_orange_cat_garden_stalk_s1,amp_text_from_ref_mm5+mm6+mm7_lam6,1,"Entire image, cat and grass background, rendered in flat cartoon illustration style.",claude-sonnet-5,2273,43
customize_property_style_free_orange_cat_garden_stalk_s2,amp_text_from_ref_mm5+mm6+mm7_lam2,1,"Entire scene, including cat and background, rendered in consistent cartoon illustration style.",claude-sonnet-5,2273,44
customize_property_style_free_orange_cat_garden_stalk_s2,amp_text_from_ref_mm5+mm6+mm7_lam4,1,"Entire scene, cat and grass background, is rendered in flat cartoon illustration style.",claude-sonnet-5,2273,45
customize_property_style_free_orange_cat_garden_stalk_s2,amp_text_from_ref_mm5+mm6+mm7_lam6,1,"Entire scene, cat and grass background, rendered in flat cartoon illustration style, no photographic elements.",claude-sonnet-5,2273,51
customize_property_style_free_orange_cat_garden_stalk_s3,amp_text_from_ref_mm5+mm6+mm7_lam2,1,"Both cat and grass/tree background are stylized cartoon illustrations, not photographic.",claude-sonnet-5,2273,45
customize_property_style_free_orange_cat_garden_stalk_s3,amp_text_from_ref_mm5+mm6+mm7_lam4,1,"Both cat and grass background are fully cartoon-stylized with flat colors and outlines, no photographic elements.",claude-sonnet-5,2273,52
customize_property_style_free_orange_cat_garden_stalk_s3,amp_text_from_ref_mm5+mm6+mm7_lam6,1,"Entire image, cat and grass, rendered in flat cartoon illustration style, no photographic elements.",claude-sonnet-5,2273,49
customize_property_style_free_orange_cat_garden_stalk_s4,amp_text_from_ref_mm5+mm6+mm7_lam2,1,"Cat and grass background are both rendered in consistent illustrated cartoon style, no photographic elements.",claude-sonnet-5,2273,49
customize_property_style_free_orange_cat_garden_stalk_s4,amp_text_from_ref_mm5+mm6+mm7_lam4,1,"Both cat and grass background are fully stylized, flat-shaded cartoon illustration, no photographic elements.",claude-sonnet-5,2273,52
customize_property_style_free_orange_cat_garden_stalk_s4,amp_text_from_ref_mm5+mm6+mm7_lam6,1,"Both cat and grass background are fully stylized/cartoon, no photographic elements present.",claude-sonnet-5,2273,44
customize_property_style_free_orange_cat_windowsill_nap_s2,amp_text_from_ref_mm5+mm6+mm7_lam2,1,"Cat and background window scene are both fully stylized cartoon illustrations, not photographic.",claude-sonnet-5,2273,45
customize_property_style_free_orange_cat_windowsill_nap_s2,amp_text_from_ref_mm5+mm6+mm7_lam4,1,"Entire scene, cat and background, rendered in consistent cartoon illustration style, no photographic elements.",claude-sonnet-5,2273,50
customize_property_style_free_orange_cat_windowsill_nap_s2,amp_text_from_ref_mm5+mm6+mm7_lam6,1,"Entire scene, including background, rendered in flat cartoon illustration style.",claude-sonnet-5,2273,40
customize_property_style_free_orange_cat_yarn_play_s0,amp_text_from_ref_mm5+mm6+mm7_lam2,1,"Entire image, including background, is rendered in flat cartoon illustration style, not photographic.",claude-sonnet-5,2273,45
customize_property_style_free_orange_cat_yarn_play_s0,amp_text_from_ref_mm5+mm6+mm7_lam4,1,"Cat, yarn, and wood floor background all rendered in flat cartoon illustration style, no photographic elements.",claude-sonnet-5,2273,53
customize_property_style_free_orange_cat_yarn_play_s0,amp_text_from_ref_mm5+mm6+mm7_lam6,1,"Entire image, including cat and floor background, is fully cartoon-styled with flat colors and outlines.",claude-sonnet-5,2273,49
customize_property_style_free_orange_cat_yarn_play_s3,amp_text_from_ref_mm5+mm6+mm7_lam2,1,"Entire image including cat, yarn, and floor background is rendered in flat cartoon style, no photographic elements.",claude-sonnet-5,2273,52
customize_property_style_free_orange_cat_yarn_play_s3,amp_text_from_ref_mm5+mm6+mm7_lam4,1,"Cat, yarn, and floor all rendered in consistent flat cartoon illustration style, no photographic elements.",claude-sonnet-5,2273,53
customize_property_style_free_orange_cat_yarn_play_s3,amp_text_from_ref_mm5+mm6+mm7_lam6,1,"Entire image, including cat, yarn, and floor, is cartoon-style illustration, no photographic elements.",claude-sonnet-5,2273,51
customize_property_style_free_solarmax_fountain_plaza_s0,amp_text_from_ref_mm5+mm6+mm7_lam2,0,"Background buildings, people, and fountain are photorealistic, not stylized like the reference.",claude-sonnet-5,2084,44
customize_property_style_free_solarmax_fountain_plaza_s0,amp_text_from_ref_mm5+mm6+mm7_lam4,0,"Background fountain, buildings, and pedestrians are photorealistic, not stylized like the reference.",claude-sonnet-5,2084,48
customize_property_style_free_solarmax_fountain_plaza_s0,amp_text_from_ref_mm5+mm6+mm7_lam6,0,"Background buildings, fountain, and pedestrians look photorealistic, not matching the cartoon style.",claude-sonnet-5,2084,49
customize_property_style_free_solarmax_fountain_plaza_s1,amp_text_from_ref_mm5+mm6+mm7_lam2,0,"Background fountain, buildings, and people are photorealistic, not stylized illustration.",claude-sonnet-5,2084,43
customize_property_style_free_solarmax_fountain_plaza_s1,amp_text_from_ref_mm5+mm6+mm7_lam4,0,"Background buildings, fountain, and people are photorealistic, not stylized like the reference.",claude-sonnet-5,2084,44
customize_property_style_free_solarmax_fountain_plaza_s1,amp_text_from_ref_mm5+mm6+mm7_lam6,1,"Entire scene, including background and figures, is rendered in consistent cartoon/illustration style.",claude-sonnet-5,2084,46
customize_property_style_free_solarmax_fountain_plaza_s2,amp_text_from_ref_mm5+mm6+mm7_lam2,0,"Background plaza, buildings, and people are photorealistic while only the boy is cartoon-styled.",claude-sonnet-5,2084,48
customize_property_style_free_solarmax_fountain_plaza_s2,amp_text_from_ref_mm5+mm6+mm7_lam4,0,"Background fountain, buildings, and pedestrians are photorealistic, not stylized like the character.",claude-sonnet-5,2084,47
customize_property_style_free_solarmax_fountain_plaza_s2,amp_text_from_ref_mm5+mm6+mm7_lam6,0,Background buildings and plaza have photorealistic textures unlike flat cel-shaded reference style.,claude-sonnet-5,2084,48
customize_property_style_free_solarmax_fountain_plaza_s3,amp_text_from_ref_mm5+mm6+mm7_lam2,0,"Background plaza, fountain, and people are photorealistic, not stylized like the reference.",claude-sonnet-5,2084,44
customize_property_style_free_solarmax_fountain_plaza_s3,amp_text_from_ref_mm5+mm6+mm7_lam4,0,"Background plaza, fountain, and people are photorealistic while only the boy is cartoon style.",claude-sonnet-5,2084,46
customize_property_style_free_solarmax_fountain_plaza_s3,amp_text_from_ref_mm5+mm6+mm7_lam6,0,"Background fountain, buildings, and pedestrians look photorealistic, not stylized like the character.",claude-sonnet-5,2084,47
customize_property_style_free_solarmax_fountain_plaza_s4,amp_text_from_ref_mm5+mm6+mm7_lam2,0,"Background buildings, fountain, and people are photorealistic, not stylized like the character.",claude-sonnet-5,2084,43
